timestamp,scenario,actual_price,forecast_price,baseline_load,inflexible_load,shifted_out,shifted_in,shifted_total_load,target_hour_idx,wait_hours,shift_score,timeslot_shiftability,flex_short_flex_load,shift_out_short_flex,flex_day_flex_load,shift_out_day_flex,flex_multi_day_flex_load,shift_out_multi_day_flex,target_timestamp
2025-12-19 17:00:00,conservative,607.74475825,486.1396652927368,3075.6760830000003,2522.0543880600003,4.639887633157849,0.5814411725461764,3071.6176365393885,24,7.0,373.67823554401394,0.15,184.54056498,0.6822052250218366,246.05408664000004,2.7921456976609735,123.02704332000002,1.165536710475039,2025-12-20 00:00:00
2025-12-19 18:00:00,conservative,550.459351,478.32616386432437,3073.051817,2519.9024899399997,4.445937134170769,0.0,3068.605879865829,24,6.0,330.41943822514645,0.15,184.38310902,0.7589833147383126,245.84414536,2.6495336698894736,122.92207268,1.0374201495429831,2025-12-20 00:00:00
2025-12-19 19:00:00,conservative,389.6043945,464.7393195681597,2872.7645380000004,2355.66692116,2.521465068228955,0.0,2870.2430729317716,24,5.0,191.5467701304357,0.15,172.36587228000002,0.3905341039391223,229.82116304000004,1.5584987925672509,114.91058152000002,0.572432171722582,2025-12-20 00:00:00
2025-12-19 20:00:00,conservative,410.635826,401.8920207783786,2767.861198,2269.64618236,3.0208810165212614,0.0,2764.8403169834787,24,4.0,214.8307297704283,0.15,166.07167188,0.6036639541848164,221.42889584,1.8001157630444369,110.71444792,0.6171012992920079,2025-12-20 00:00:00
2025-12-19 21:00:00,conservative,387.28832650000004,279.3788107330788,2808.5492059999997,2303.0103489199996,7.762984611444692,5.227532295545061,2806.0137536841003,24,3.0,197.18275141374085,0.4,168.51295235999999,1.4310262139086494,224.68393647999997,4.79653104365426,112.34196823999999,1.5354273538817833,2025-12-20 00:00:00
2025-12-19 22:00:00,conservative,379.98522825,370.34551615722745,2746.8584539999997,2252.4239322799995,8.247217031047954,0.0,2738.6112369689517,24,2.0,194.1493675507692,0.4,164.81150723999997,1.8203012274506067,219.74867632,4.947874284579158,109.87433816,1.4790415190181898,2025-12-20 00:00:00
2025-12-19 23:00:00,conservative,430.752032,239.91084444535292,2550.3685979999996,2091.3022503599996,10.800926928543912,0.0,2539.5676710714556,24,1.0,247.8329986244163,0.4,153.02211587999997,2.8331728609405404,204.02948783999997,6.225200304062463,102.01474391999999,1.742553763540908,2025-12-20 00:00:00
2025-12-20 00:00:00,conservative,503.57756725,177.91247470052133,2608.9155180000002,2139.31072476,18.1208719070927,90.42603754849766,2681.2206836414052,26,2.0,287.9939188910503,0.6,156.53493108,4.70690048421587,208.71324144000002,10.323436255160244,104.35662072000001,3.090535167716586,2025-12-20 02:00:00
2025-12-20 01:00:00,conservative,502.86777725,229.26728106550257,2554.5576060000003,2094.73723692,19.056001674803756,15.030336739376114,2550.531941064573,26,1.0,293.11604675587995,0.6,153.27345636,5.0115381085364765,204.36460848000002,10.966769587799458,102.18230424000001,3.0776939784678214,2025-12-20 02:00:00
2025-12-20 02:00:00,conservative,558.71500825,203.83039356630607,2435.881391,1997.4227406199998,19.567392179308495,22.14653684252034,2438.4605356632114,27,1.0,316.9821311301279,0.6,146.15288346,5.153851239522887,194.87051128,11.251267765784108,97.43525564,3.1622731740014984,2025-12-20 03:00:00
2025-12-20 03:00:00,conservative,589.496345,235.32941330650664,2253.918224,1848.2129436799999,16.8592774988253,19.567392179308495,2256.6263386804835,28,1.0,293.95907332119094,0.6,135.23509343999999,4.434051795967243,180.31345792,9.702261371419908,90.15672896,2.72296433143815,2025-12-20 04:00:00
2025-12-20 04:00:00,conservative,612.89989025,289.59890448469764,2155.078793,1767.16461026,13.983431417400354,16.8592774988253,2157.954639081425,29,1.0,253.34558031911743,0.6,129.30472758,3.6690534926669125,172.40630344000002,8.058101184634555,86.20315172000001,2.256276740098887,2025-12-20 05:00:00
2025-12-20 05:00:00,conservative,621.06216875,354.4363897185803,2090.941551,1714.5720718199998,11.117242920774968,13.983431417400354,2093.8077394966253,30,1.0,206.27284931796333,0.6,125.45649305999999,2.910217554737635,167.27532408,6.414963964154997,83.63766204,1.792061401882335,2025-12-20 06:00:00
2025-12-20 06:00:00,conservative,638.4513832499999,410.6223314646767,2160.6608969999997,1771.7419355399998,3.1336202865728287,11.117242920774968,2168.644519634202,31,1.0,111.52358186265478,0.3,129.63965381999998,0.8175919602553474,172.85287175999997,1.811602687383017,86.42643587999999,0.5044256389344643,2025-12-20 07:00:00
2025-12-20 07:00:00,conservative,723.10010475,524.6748755891359,2308.4748080000004,1892.94934256,4.070112346606222,3.1336202865728287,2307.538315939967,36,5.0,184.10034770270704,0.3,138.50848848,0.7765132743789428,184.67798464000003,2.40875839299981,92.33899232000002,0.8848406792274689,2025-12-20 12:00:00
2025-12-20 08:00:00,conservative,779.7131045,622.0095863829738,2487.288853,2039.57685946,5.954062443977977,0.7765132743789428,2482.111303830401,36,4.0,240.0798069129009,0.3,149.23733117999998,1.1124731862905153,198.98310824,3.6057051410295564,99.49155412,1.2358841166579055,2025-12-20 12:00:00
2025-12-20 09:00:00,conservative,818.3205435,645.1036969182778,2550.4762889999997,2091.3905569799995,13.102434628044524,1.1124731862905153,2538.4863275582456,36,3.0,281.2888575086236,0.5,153.02857733999997,2.9580841627141274,204.03810312,7.6828832171509,102.01905156,2.4614672481794964,2025-12-20 12:00:00
2025-12-20 10:00:00,conservative,798.633926,607.8871478773686,2623.4177179999997,2151.2025287599995,13.475707192000845,2.9580841627141274,2612.900094970713,36,2.0,268.05657517826165,0.5,157.40506307999996,2.989336153235345,209.87341743999997,8.06924879162622,104.93670871999998,2.41712224713928,2025-12-20 12:00:00
2025-12-20 11:00:00,conservative,777.02348375,596.6675265179293,2620.61685,2148.905817,14.113227124522819,0.0,2606.503622875477,36,1.0,252.2891503768231,0.5,157.237011,3.702898816891377,209.649348,8.133162689018043,104.824674,2.277165618613398,2025-12-20 12:00:00
2025-12-20 12:00:00,conservative,770.2620420000001,519.6377544613533,2542.565407,2084.90363374,11.724471784389973,45.8684731117688,2576.7094083273787,38,2.0,239.760116583204,0.5,152.55392442,2.5953863497319594,203.40523256,7.026225349481411,101.70261628,2.1028600851766024,2025-12-20 14:00:00
2025-12-20 13:00:00,conservative,785.67139,598.127747011452,2513.085286,2060.72993452,13.916559025111038,0.0,2499.168726974889,38,1.0,259.70781468927794,0.5,150.78511716,3.6527781949180547,201.04682288,8.017968692723601,100.52341144,2.245812137469382,2025-12-20 14:00:00
2025-12-20 14:00:00,conservative,838.492772,520.7171294385782,2514.783413,2062.12239866,10.695765506837947,25.64103080950101,2529.728678302663,47,9.0,223.59157873800686,0.5,150.88700478,2.7297737960869637,201.18267304000003,6.022726791562013,100.59133652000001,1.9432649191889706,2025-12-20 23:00:00
2025-12-20 15:00:00,conservative,849.43808225,641.7433421224382,2570.778849,2108.0386561799996,7.420158729416221,8.752500587648976,2572.111190858233,47,8.0,237.43540639505824,0.5,154.24673094,0.6432405313147986,205.66230792,4.670755091930999,102.83115396,2.1061631061704227,2025-12-20 23:00:00
2025-12-20 16:00:00,conservative,855.69522325,804.3878570857314,2708.803738,2221.21906516,2.581073813144889,0.6432405313147986,2706.86590471817,47,7.0,247.67161683243734,0.15,162.52822428,0.23886136661640123,216.70429904000002,1.6485984920781676,108.35214952000001,0.6936139544503203,2025-12-20 23:00:00
2025-12-20 17:00:00,conservative,876.8387045,847.8556961888273,2817.6254360000003,2310.45285752,3.161551798126183,0.0,2814.463884201874,47,6.0,271.4275010030167,0.15,169.05752616,0.36505865171095275,225.41003488,2.008238345655289,112.70501744,0.7882548007599416,2025-12-20 23:00:00
2025-12-20 18:00:00,conservative,845.85189325,901.5491151746544,2750.9773990000003,2255.80146718,3.0599445399498015,0.0,2747.9174544600505,47,5.0,248.87267395877367,0.15,165.05864394000002,0.4232241501089375,220.07819192000002,1.9289969065711152,110.03909596000001,0.7077234832697489,2025-12-20 23:00:00
2025-12-20 19:00:00,conservative,777.82662075,828.1939707925707,2599.1350589999997,2131.2907483799995,2.4022141406431086,0.0,2596.7328448593566,47,4.0,191.10499445662748,0.15,155.94810353999998,0.3783345822810438,207.93080471999997,1.5071437615115666,103.96540235999998,0.5167357968504981,2025-12-20 23:00:00
2025-12-20 20:00:00,conservative,720.09294675,782.1575421579253,2489.021841,2040.99790962,1.8476530482335263,0.0,2487.1741879517667,47,3.0,140.59404486374208,0.15,149.34131046000002,0.33949855604031165,199.12174728000002,1.1425581987324298,99.56087364000001,0.3655962934607849,2025-12-20 23:00:00
2025-12-20 21:00:00,conservative,694.89631375,692.466404855761,2389.025949,1959.0012781799999,4.43160170266068,0.0,2384.594347297339,47,2.0,119.22557408117456,0.4,143.34155693999998,0.9746887172565513,191.12207592,2.6622612966539845,95.56103796,0.7946516887501454,2025-12-20 23:00:00
2025-12-20 22:00:00,conservative,689.18084975,618.482259907575,2313.2725809999997,1896.8835164199998,4.652662065507401,1.4054787507173352,2310.02539768521,47,1.0,116.03180021294101,0.4,138.79635485999998,1.214063295558898,185.06180647999997,2.6896135816832425,92.53090323999999,0.7489851882652608,2025-12-20 23:00:00
2025-12-20 23:00:00,conservative,677.43238725,570.8050516870408,2271.145538,1862.33934116,3.447815256060009,29.45140547483865,2297.149128218779,75,28.0,109.45817367884588,0.4,136.26873228,0.8557919628215834,181.69164304000003,1.8980766201055617,90.84582152000002,0.6939466731328641,2025-12-22 03:00:00
2025-12-21 00:00:00,conservative,714.99383075,592.5471293713829,2311.7398700000003,1895.6266934000002,5.852029170689747,2.753868582927145,2308.641709412238,75,27.0,133.55824102030928,0.6,138.7043922,1.221692851877543,184.93918960000002,3.339449526671642,92.46959480000001,1.2908867921405611,2025-12-22 03:00:00
2025-12-21 01:00:00,conservative,672.744204,670.1287550518882,2338.690154,1917.7259262799998,4.341669229898837,0.0,2334.348484770101,75,26.0,111.13802521358976,0.6,140.32140923999998,1.0106876544034256,187.09521232,2.242756665919295,93.54760616,1.0882249095761174,2025-12-22 03:00:00
2025-12-21 02:00:00,conservative,646.14673575,607.8771420838369,2347.258344,1924.7518420799997,3.079159460144446,7.8145866988719055,2351.9937712387273,75,25.0,97.2509822864733,0.6,140.83550064,0.4848998219263121,187.78066751999998,1.6378197267356351,93.89033375999999,0.9564399114824991,2025-12-22 03:00:00
2025-12-21 03:00:00,conservative,638.0031407500001,625.0074017165905,2316.554998,1899.5750983599999,2.9807068789982587,0.0,2313.574291121002,75,24.0,94.17646111198289,0.6,138.99329988,0.5527879817968119,185.32439984,1.5136945065033354,92.66219992,0.9142243906981117,2025-12-22 03:00:00
2025-12-21 04:00:00,conservative,639.7401835,616.2148106506679,2260.632344,1853.71852208,3.3486449262161955,0.0,2257.2836990737837,75,23.0,97.17551850504391,0.6,135.63794064,0.7541789712923369,180.85058752,1.6740349772203702,90.42529376,0.9204309777034886,2025-12-22 03:00:00
2025-12-21 05:00:00,conservative,610.0981899999999,589.6803558223708,2215.1501180000005,1816.4230967600004,1.4287476035467428,6.617415985474801,2220.338786381929,75,22.0,80.04807078913086,0.6,132.90900708000004,0.06947942122889002,177.21200944000003,0.6157459918001049,88.60600472000002,0.7435221905177478,2025-12-22 03:00:00
2025-12-21 06:00:00,conservative,611.984659,605.3938292017048,2227.517045,1826.5639769,0.7310102156981411,0.06947942122889002,2226.855514205531,75,21.0,82.90464754275762,0.3,133.6510227,0.0,178.2013636,0.34387885940280694,89.1006818,0.3871313562953342,2025-12-22 03:00:00
2025-12-21 07:00:00,conservative,663.0316365,679.4767813610157,2309.589622,1893.8634900399998,1.1219605263405819,0.0,2308.4676614736595,75,20.0,118.79724482534748,0.3,138.57537732,0.0,184.76716976,0.5478437789750201,92.38358488,0.5741167473655617,2025-12-22 03:00:00
2025-12-21 08:00:00,conservative,720.279723,702.1031778998155,2478.314879,2032.21820078,1.7246051133508007,0.0,2476.5902738866494,75,19.0,160.34686547090692,0.3,148.69889274,0.04484940735157546,198.26519032000002,0.8506697389697151,99.13259516000001,0.82908596702951,2025-12-22 03:00:00
