TimeUTC,TimeDK,RegionName,ConsumerCategory2,ConsumerCategory3,ConsumptionkWh
2025-12-31T05:00:00,2025-12-31T06:00:00,Region Nordjylland,Privat,Privat,131149.391
2025-12-31T05:00:00,2025-12-31T06:00:00,Region Sjælland,Erhverv,Erhverv,331774.093
2025-12-31T05:00:00,2025-12-31T06:00:00,Region Sjælland,Erhverv,Offentlige foretagender,42560.766
2025-12-31T05:00:00,2025-12-31T06:00:00,Region Sjælland,Privat,Privat,247380.073
2025-12-31T05:00:00,2025-12-31T06:00:00,Region Syddanmark,Erhverv,Erhverv,742270.026
2025-12-31T05:00:00,2025-12-31T06:00:00,Region Syddanmark,Erhverv,Offentlige foretagender,53664.098
2025-12-31T05:00:00,2025-12-31T06:00:00,Region Syddanmark,Privat,Privat,248112.91
2025-12-31T04:00:00,2025-12-31T05:00:00,Region Hovedstaden,Erhverv,Erhverv,537695.959
2025-12-31T04:00:00,2025-12-31T05:00:00,Region Hovedstaden,Erhverv,Offentlige foretagender,87056.203
2025-12-31T04:00:00,2025-12-31T05:00:00,Region Hovedstaden,Privat,Privat,301136.018
2025-12-31T04:00:00,2025-12-31T05:00:00,Region Midtjylland,Erhverv,Erhverv,600835.166
2025-12-31T04:00:00,2025-12-31T05:00:00,Region Midtjylland,Erhverv,Offentlige foretagender,48517.473
2025-12-31T04:00:00,2025-12-31T05:00:00,Region Midtjylland,Privat,Privat,300564.268
2025-12-31T04:00:00,2025-12-31T05:00:00,Region Nordjylland,Erhverv,Erhverv,329553.255
2025-12-31T04:00:00,2025-12-31T05:00:00,Region Nordjylland,Erhverv,Offentlige foretagender,25613.991
2025-12-31T04:00:00,2025-12-31T05:00:00,Region Nordjylland,Privat,Privat,143636.899
2025-12-31T04:00:00,2025-12-31T05:00:00,Region Sjælland,Erhverv,Erhverv,327499.603
2025-12-31T04:00:00,2025-12-31T05:00:00,Region Sjælland,Erhverv,Offentlige foretagender,38529.737
2025-12-31T04:00:00,2025-12-31T05:00:00,Region Sjælland,Privat,Privat,270395.282
2025-12-31T04:00:00,2025-12-31T05:00:00,Region Syddanmark,Erhverv,Erhverv,799365.831
2025-12-31T04:00:00,2025-12-31T05:00:00,Region Syddanmark,Erhverv,Offentlige foretagender,46921.507
2025-12-31T04:00:00,2025-12-31T05:00:00,Region Syddanmark,Privat,Privat,279029.022
2025-12-31T03:00:00,2025-12-31T04:00:00,Region Hovedstaden,Erhverv,Erhverv,521989.706
2025-12-31T03:00:00,2025-12-31T04:00:00,Region Hovedstaden,Erhverv,Offentlige foretagender,83120.9
2025-12-31T03:00:00,2025-12-31T04:00:00,Region Hovedstaden,Privat,Privat,342441.203
2025-12-31T03:00:00,2025-12-31T04:00:00,Region Midtjylland,Erhverv,Erhverv,556938.416
2025-12-31T03:00:00,2025-12-31T04:00:00,Region Midtjylland,Erhverv,Offentlige foretagender,46452.149
2025-12-31T03:00:00,2025-12-31T04:00:00,Region Midtjylland,Privat,Privat,363020.568
2025-12-31T03:00:00,2025-12-31T04:00:00,Region Nordjylland,Erhverv,Erhverv,297732.111
2025-12-31T03:00:00,2025-12-31T04:00:00,Region Nordjylland,Erhverv,Offentlige foretagender,24373.123
2025-12-31T03:00:00,2025-12-31T04:00:00,Region Nordjylland,Privat,Privat,168354.581
2025-12-31T03:00:00,2025-12-31T04:00:00,Region Sjælland,Erhverv,Erhverv,315509.51
2025-12-31T03:00:00,2025-12-31T04:00:00,Region Sjælland,Erhverv,Offentlige foretagender,35021.636
2025-12-31T03:00:00,2025-12-31T04:00:00,Region Sjælland,Privat,Privat,311386.092
2025-12-31T03:00:00,2025-12-31T04:00:00,Region Syddanmark,Erhverv,Erhverv,782345.131
2025-12-31T03:00:00,2025-12-31T04:00:00,Region Syddanmark,Erhverv,Offentlige foretagender,44695.75
2025-12-31T03:00:00,2025-12-31T04:00:00,Region Syddanmark,Privat,Privat,334598.702
2025-12-31T02:00:00,2025-12-31T03:00:00,Region Hovedstaden,Erhverv,Erhverv,524416.588
2025-12-31T02:00:00,2025-12-31T03:00:00,Region Hovedstaden,Erhverv,Offentlige foretagender,82543.533
2025-12-31T02:00:00,2025-12-31T03:00:00,Region Hovedstaden,Privat,Privat,368854.117
2025-12-31T02:00:00,2025-12-31T03:00:00,Region Midtjylland,Erhverv,Erhverv,560176.492
2025-12-31T02:00:00,2025-12-31T03:00:00,Region Midtjylland,Erhverv,Offentlige foretagender,45991.602
2025-12-31T02:00:00,2025-12-31T03:00:00,Region Midtjylland,Privat,Privat,399497.503
2025-12-31T02:00:00,2025-12-31T03:00:00,Region Nordjylland,Erhverv,Erhverv,300402.198
2025-12-31T02:00:00,2025-12-31T03:00:00,Region Nordjylland,Erhverv,Offentlige foretagender,24248.62
2025-12-31T02:00:00,2025-12-31T03:00:00,Region Nordjylland,Privat,Privat,184157.03
2025-12-31T02:00:00,2025-12-31T03:00:00,Region Sjælland,Erhverv,Erhverv,313416.034
2025-12-31T02:00:00,2025-12-31T03:00:00,Region Sjælland,Erhverv,Offentlige foretagender,34342.887
2025-12-31T02:00:00,2025-12-31T03:00:00,Region Sjælland,Privat,Privat,335404.744
2025-12-31T02:00:00,2025-12-31T03:00:00,Region Syddanmark,Erhverv,Erhverv,775862.27
2025-12-31T02:00:00,2025-12-31T03:00:00,Region Syddanmark,Erhverv,Offentlige foretagender,44190.06
2025-12-31T02:00:00,2025-12-31T03:00:00,Region Syddanmark,Privat,Privat,366873.442
2025-12-31T01:00:00,2025-12-31T02:00:00,Region Hovedstaden,Erhverv,Erhverv,554297.219
2025-12-31T01:00:00,2025-12-31T02:00:00,Region Hovedstaden,Erhverv,Offentlige foretagender,82883.954
2025-12-31T01:00:00,2025-12-31T02:00:00,Region Hovedstaden,Privat,Privat,379462.923
2025-12-31T01:00:00,2025-12-31T02:00:00,Region Midtjylland,Erhverv,Erhverv,558354.541
2025-12-31T01:00:00,2025-12-31T02:00:00,Region Midtjylland,Erhverv,Offentlige foretagender,46260.513
2025-12-31T01:00:00,2025-12-31T02:00:00,Region Midtjylland,Privat,Privat,402292.534
2025-12-31T01:00:00,2025-12-31T02:00:00,Region Nordjylland,Erhverv,Erhverv,273613.553
2025-12-31T01:00:00,2025-12-31T02:00:00,Region Nordjylland,Erhverv,Offentlige foretagender,24096.298
2025-12-31T01:00:00,2025-12-31T02:00:00,Region Nordjylland,Privat,Privat,184237.943
2025-12-31T01:00:00,2025-12-31T02:00:00,Region Sjælland,Erhverv,Erhverv,322243.998
2025-12-31T01:00:00,2025-12-31T02:00:00,Region Sjælland,Erhverv,Offentlige foretagender,34614.97
2025-12-31T01:00:00,2025-12-31T02:00:00,Region Sjælland,Privat,Privat,342087.968
2025-12-31T01:00:00,2025-12-31T02:00:00,Region Syddanmark,Erhverv,Erhverv,734709.792
2025-12-31T01:00:00,2025-12-31T02:00:00,Region Syddanmark,Erhverv,Offentlige foretagender,44280.117
2025-12-31T01:00:00,2025-12-31T02:00:00,Region Syddanmark,Privat,Privat,372640.92
2025-12-31T00:00:00,2025-12-31T01:00:00,Region Hovedstaden,Erhverv,Erhverv,552565.912
2025-12-31T00:00:00,2025-12-31T01:00:00,Region Hovedstaden,Erhverv,Offentlige foretagender,83983.621
2025-12-31T00:00:00,2025-12-31T01:00:00,Region Hovedstaden,Privat,Privat,389623.047
2025-12-31T00:00:00,2025-12-31T01:00:00,Region Midtjylland,Erhverv,Erhverv,567584.14
2025-12-31T00:00:00,2025-12-31T01:00:00,Region Midtjylland,Erhverv,Offentlige foretagender,47254.519
2025-12-31T00:00:00,2025-12-31T01:00:00,Region Midtjylland,Privat,Privat,406198.609
2025-12-31T00:00:00,2025-12-31T01:00:00,Region Nordjylland,Erhverv,Erhverv,293220.328
2025-12-31T00:00:00,2025-12-31T01:00:00,Region Nordjylland,Erhverv,Offentlige foretagender,24395.842
2025-12-31T00:00:00,2025-12-31T01:00:00,Region Nordjylland,Privat,Privat,186839.757
2025-12-31T00:00:00,2025-12-31T01:00:00,Region Sjælland,Erhverv,Erhverv,325335.155
2025-12-31T00:00:00,2025-12-31T01:00:00,Region Sjælland,Erhverv,Offentlige foretagender,35289.991
2025-12-31T00:00:00,2025-12-31T01:00:00,Region Sjælland,Privat,Privat,345056.824
2025-12-31T00:00:00,2025-12-31T01:00:00,Region Syddanmark,Erhverv,Erhverv,703539.422
2025-12-31T00:00:00,2025-12-31T01:00:00,Region Syddanmark,Erhverv,Offentlige foretagender,45153.021
2025-12-31T00:00:00,2025-12-31T01:00:00,Region Syddanmark,Privat,Privat,378156.79
2025-12-30T23:00:00,2025-12-31T00:00:00,Region Hovedstaden,Erhverv,Erhverv,564161.2
2025-12-30T23:00:00,2025-12-31T00:00:00,Region Hovedstaden,Erhverv,Offentlige foretagender,85813.404
2025-12-30T23:00:00,2025-12-31T00:00:00,Region Hovedstaden,Privat,Privat,397569.275
2025-12-30T23:00:00,2025-12-31T00:00:00,Region Midtjylland,Erhverv,Erhverv,585487.57
2025-12-30T23:00:00,2025-12-31T00:00:00,Region Midtjylland,Erhverv,Offentlige foretagender,49174.346
2025-12-30T23:00:00,2025-12-31T00:00:00,Region Midtjylland,Privat,Privat,404892.16
2025-12-30T23:00:00,2025-12-31T00:00:00,Region Nordjylland,Erhverv,Erhverv,304009.895
2025-12-30T23:00:00,2025-12-31T00:00:00,Region Nordjylland,Erhverv,Offentlige foretagender,25101.144
2025-12-30T23:00:00,2025-12-31T00:00:00,Region Nordjylland,Privat,Privat,187937.126
2025-12-30T23:00:00,2025-12-31T00:00:00,Region Sjælland,Erhverv,Erhverv,342601.352
2025-12-30T23:00:00,2025-12-31T00:00:00,Region Sjælland,Erhverv,Offentlige foretagender,36471.112
2025-12-30T23:00:00,2025-12-31T00:00:00,Region Sjælland,Privat,Privat,340926.129
2025-12-30T23:00:00,2025-12-31T00:00:00,Region Syddanmark,Erhverv,Erhverv,701235.009
2025-12-30T23:00:00,2025-12-31T00:00:00,Region Syddanmark,Erhverv,Offentlige foretagender,46502.807
2025-12-30T23:00:00,2025-12-31T00:00:00,Region Syddanmark,Privat,Privat,378337.549
2025-12-30T22:00:00,2025-12-30T23:00:00,Region Hovedstaden,Erhverv,Erhverv,588014.033
2025-12-30T22:00:00,2025-12-30T23:00:00,Region Hovedstaden,Erhverv,Offentlige foretagender,88322.795
2025-12-30T22:00:00,2025-12-30T23:00:00,Region Hovedstaden,Privat,Privat,396869.704
2025-12-30T22:00:00,2025-12-30T23:00:00,Region Midtjylland,Erhverv,Erhverv,579510.074
2025-12-30T22:00:00,2025-12-30T23:00:00,Region Midtjylland,Erhverv,Offentlige foretagender,50901.29
2025-12-30T22:00:00,2025-12-30T23:00:00,Region Midtjylland,Privat,Privat,382511.515
2025-12-30T22:00:00,2025-12-30T23:00:00,Region Nordjylland,Erhverv,Erhverv,278971.706
2025-12-30T22:00:00,2025-12-30T23:00:00,Region Nordjylland,Erhverv,Offentlige foretagender,26031.428
2025-12-30T22:00:00,2025-12-30T23:00:00,Region Nordjylland,Privat,Privat,181270.676
2025-12-30T22:00:00,2025-12-30T23:00:00,Region Sjælland,Erhverv,Erhverv,338463.919
2025-12-30T22:00:00,2025-12-30T23:00:00,Region Sjælland,Erhverv,Offentlige foretagender,37552.352
2025-12-30T22:00:00,2025-12-30T23:00:00,Region Sjælland,Privat,Privat,320527.286
2025-12-30T22:00:00,2025-12-30T23:00:00,Region Syddanmark,Erhverv,Erhverv,685731.072
2025-12-30T22:00:00,2025-12-30T23:00:00,Region Syddanmark,Erhverv,Offentlige foretagender,47860.734
2025-12-30T22:00:00,2025-12-30T23:00:00,Region Syddanmark,Privat,Privat,358935.511
2025-12-30T21:00:00,2025-12-30T22:00:00,Region Hovedstaden,Erhverv,Erhverv,610021.407
2025-12-30T21:00:00,2025-12-30T22:00:00,Region Hovedstaden,Erhverv,Offentlige foretagender,90987.298
2025-12-30T21:00:00,2025-12-30T22:00:00,Region Hovedstaden,Privat,Privat,428132.409
2025-12-30T21:00:00,2025-12-30T22:00:00,Region Midtjylland,Erhverv,Erhverv,602519.202
2025-12-30T21:00:00,2025-12-30T22:00:00,Region Midtjylland,Erhverv,Offentlige foretagender,52172.468
2025-12-30T21:00:00,2025-12-30T22:00:00,Region Midtjylland,Privat,Privat,404622.725
2025-12-30T21:00:00,2025-12-30T22:00:00,Region Nordjylland,Erhverv,Erhverv,306625.429
2025-12-30T21:00:00,2025-12-30T22:00:00,Region Nordjylland,Erhverv,Offentlige foretagender,26836.204
2025-12-30T21:00:00,2025-12-30T22:00:00,Region Nordjylland,Privat,Privat,192313.532
2025-12-30T21:00:00,2025-12-30T22:00:00,Region Sjælland,Erhverv,Erhverv,349278.099
2025-12-30T21:00:00,2025-12-30T22:00:00,Region Sjælland,Erhverv,Offentlige foretagender,38416.882
2025-12-30T21:00:00,2025-12-30T22:00:00,Region Sjælland,Privat,Privat,329644.78
2025-12-30T21:00:00,2025-12-30T22:00:00,Region Syddanmark,Erhverv,Erhverv,749576.192
2025-12-30T21:00:00,2025-12-30T22:00:00,Region Syddanmark,Erhverv,Offentlige foretagender,49327.392
2025-12-30T21:00:00,2025-12-30T22:00:00,Region Syddanmark,Privat,Privat,378228.246
2025-12-30T20:00:00,2025-12-30T21:00:00,Region Hovedstaden,Erhverv,Erhverv,634434.019
2025-12-30T20:00:00,2025-12-30T21:00:00,Region Hovedstaden,Erhverv,Offentlige foretagender,95268.437
2025-12-30T20:00:00,2025-12-30T21:00:00,Region Hovedstaden,Privat,Privat,456068.075
2025-12-30T20:00:00,2025-12-30T21:00:00,Region Midtjylland,Erhverv,Erhverv,582013.982
2025-12-30T20:00:00,2025-12-30T21:00:00,Region Midtjylland,Erhverv,Offentlige foretagender,54518.673
2025-12-30T20:00:00,2025-12-30T21:00:00,Region Midtjylland,Privat,Privat,428767.327
2025-12-30T20:00:00,2025-12-30T21:00:00,Region Nordjylland,Erhverv,Erhverv,294166.944
2025-12-30T20:00:00,2025-12-30T21:00:00,Region Nordjylland,Erhverv,Offentlige foretagender,28311.267
2025-12-30T20:00:00,2025-12-30T21:00:00,Region Nordjylland,Privat,Privat,204245.784
2025-12-30T20:00:00,2025-12-30T21:00:00,Region Sjælland,Erhverv,Erhverv,362558.559
2025-12-30T20:00:00,2025-12-30T21:00:00,Region Sjælland,Erhverv,Offentlige foretagender,39865.283
2025-12-30T20:00:00,2025-12-30T21:00:00,Region Sjælland,Privat,Privat,340849.338
2025-12-30T20:00:00,2025-12-30T21:00:00,Region Syddanmark,Erhverv,Erhverv,700326.587
2025-12-30T20:00:00,2025-12-30T21:00:00,Region Syddanmark,Erhverv,Offentlige foretagender,52326.811
2025-12-30T20:00:00,2025-12-30T21:00:00,Region Syddanmark,Privat,Privat,397181.799
2025-12-30T19:00:00,2025-12-30T20:00:00,Region Hovedstaden,Erhverv,Erhverv,663053.06
2025-12-30T19:00:00,2025-12-30T20:00:00,Region Hovedstaden,Erhverv,Offentlige foretagender,98482.1
2025-12-30T19:00:00,2025-12-30T20:00:00,Region Hovedstaden,Privat,Privat,476895.792
2025-12-30T19:00:00,2025-12-30T20:00:00,Region Midtjylland,Erhverv,Erhverv,604825.706
2025-12-30T19:00:00,2025-12-30T20:00:00,Region Midtjylland,Erhverv,Offentlige foretagender,56723.594
2025-12-30T19:00:00,2025-12-30T20:00:00,Region Midtjylland,Privat,Privat,449612.176
2025-12-30T19:00:00,2025-12-30T20:00:00,Region Nordjylland,Erhverv,Erhverv,303218.658
2025-12-30T19:00:00,2025-12-30T20:00:00,Region Nordjylland,Erhverv,Offentlige foretagender,29519.38
2025-12-30T19:00:00,2025-12-30T20:00:00,Region Nordjylland,Privat,Privat,215414.422
2025-12-30T19:00:00,2025-12-30T20:00:00,Region Sjælland,Erhverv,Erhverv,384185.927
2025-12-30T19:00:00,2025-12-30T20:00:00,Region Sjælland,Erhverv,Offentlige foretagender,41106.656
2025-12-30T19:00:00,2025-12-30T20:00:00,Region Sjælland,Privat,Privat,350024.439
2025-12-30T19:00:00,2025-12-30T20:00:00,Region Syddanmark,Erhverv,Erhverv,708453.751
2025-12-30T19:00:00,2025-12-30T20:00:00,Region Syddanmark,Erhverv,Offentlige foretagender,54515.227
2025-12-30T19:00:00,2025-12-30T20:00:00,Region Syddanmark,Privat,Privat,416097.117
2025-12-30T18:00:00,2025-12-30T19:00:00,Region Hovedstaden,Erhverv,Erhverv,647782.67
2025-12-30T18:00:00,2025-12-30T19:00:00,Region Hovedstaden,Erhverv,Offentlige foretagender,101811.111
2025-12-30T18:00:00,2025-12-30T19:00:00,Region Hovedstaden,Privat,Privat,508290.936
2025-12-30T18:00:00,2025-12-30T19:00:00,Region Midtjylland,Erhverv,Erhverv,615912.863
2025-12-30T18:00:00,2025-12-30T19:00:00,Region Midtjylland,Erhverv,Offentlige foretagender,59204.093
2025-12-30T18:00:00,2025-12-30T19:00:00,Region Midtjylland,Privat,Privat,478732.963
2025-12-30T18:00:00,2025-12-30T19:00:00,Region Nordjylland,Erhverv,Erhverv,306156.336
2025-12-30T18:00:00,2025-12-30T19:00:00,Region Nordjylland,Erhverv,Offentlige foretagender,30501.944
2025-12-30T18:00:00,2025-12-30T19:00:00,Region Nordjylland,Privat,Privat,230346.697
2025-12-30T18:00:00,2025-12-30T19:00:00,Region Sjælland,Erhverv,Erhverv,387202.272
2025-12-30T18:00:00,2025-12-30T19:00:00,Region Sjælland,Erhverv,Offentlige foretagender,42961.357
2025-12-30T18:00:00,2025-12-30T19:00:00,Region Sjælland,Privat,Privat,367575.158
2025-12-30T18:00:00,2025-12-30T19:00:00,Region Syddanmark,Erhverv,Erhverv,722532.226
2025-12-30T18:00:00,2025-12-30T19:00:00,Region Syddanmark,Erhverv,Offentlige foretagender,57915.25
2025-12-30T18:00:00,2025-12-30T19:00:00,Region Syddanmark,Privat,Privat,443157.287
2025-12-30T17:00:00,2025-12-30T18:00:00,Region Hovedstaden,Erhverv,Erhverv,667000.523
2025-12-30T17:00:00,2025-12-30T18:00:00,Region Hovedstaden,Erhverv,Offentlige foretagender,103852.198
2025-12-30T17:00:00,2025-12-30T18:00:00,Region Hovedstaden,Privat,Privat,541088.101
2025-12-30T17:00:00,2025-12-30T18:00:00,Region Midtjylland,Erhverv,Erhverv,653535.517
2025-12-30T17:00:00,2025-12-30T18:00:00,Region Midtjylland,Erhverv,Offentlige foretagender,61299.893
2025-12-30T17:00:00,2025-12-30T18:00:00,Region Midtjylland,Privat,Privat,518781.491
2025-12-30T17:00:00,2025-12-30T18:00:00,Region Nordjylland,Erhverv,Erhverv,320367.148
2025-12-30T17:00:00,2025-12-30T18:00:00,Region Nordjylland,Erhverv,Offentlige foretagender,31270.711
2025-12-30T17:00:00,2025-12-30T18:00:00,Region Nordjylland,Privat,Privat,250643.959
2025-12-30T17:00:00,2025-12-30T18:00:00,Region Sjælland,Erhverv,Erhverv,398751.038
2025-12-30T17:00:00,2025-12-30T18:00:00,Region Sjælland,Erhverv,Offentlige foretagender,43993.989
2025-12-30T17:00:00,2025-12-30T18:00:00,Region Sjælland,Privat,Privat,390360.614
2025-12-30T17:00:00,2025-12-30T18:00:00,Region Syddanmark,Erhverv,Erhverv,759526.536
2025-12-30T17:00:00,2025-12-30T18:00:00,Region Syddanmark,Erhverv,Offentlige foretagender,58815.948
2025-12-30T17:00:00,2025-12-30T18:00:00,Region Syddanmark,Privat,Privat,480399.983
2025-12-30T16:00:00,2025-12-30T17:00:00,Region Hovedstaden,Erhverv,Erhverv,702269.117
2025-12-30T16:00:00,2025-12-30T17:00:00,Region Hovedstaden,Erhverv,Offentlige foretagender,108033.067
2025-12-30T16:00:00,2025-12-30T17:00:00,Region Hovedstaden,Privat,Privat,524105.917
2025-12-30T16:00:00,2025-12-30T17:00:00,Region Midtjylland,Erhverv,Erhverv,671274.288
2025-12-30T16:00:00,2025-12-30T17:00:00,Region Midtjylland,Erhverv,Offentlige foretagender,63538.213
2025-12-30T16:00:00,2025-12-30T17:00:00,Region Midtjylland,Privat,Privat,512551.407
2025-12-30T16:00:00,2025-12-30T17:00:00,Region Nordjylland,Erhverv,Erhverv,324496.804
2025-12-30T16:00:00,2025-12-30T17:00:00,Region Nordjylland,Erhverv,Offentlige foretagender,32262.209
2025-12-30T16:00:00,2025-12-30T17:00:00,Region Nordjylland,Privat,Privat,249532.097
2025-12-30T16:00:00,2025-12-30T17:00:00,Region Sjælland,Erhverv,Erhverv,415186.483
2025-12-30T16:00:00,2025-12-30T17:00:00,Region Sjælland,Erhverv,Offentlige foretagender,45321.25
2025-12-30T16:00:00,2025-12-30T17:00:00,Region Sjælland,Privat,Privat,387891.194
2025-12-30T16:00:00,2025-12-30T17:00:00,Region Syddanmark,Erhverv,Erhverv,778185.193
2025-12-30T16:00:00,2025-12-30T17:00:00,Region Syddanmark,Erhverv,Offentlige foretagender,60019.162
2025-12-30T16:00:00,2025-12-30T17:00:00,Region Syddanmark,Privat,Privat,477978.587
2025-12-30T15:00:00,2025-12-30T16:00:00,Region Hovedstaden,Erhverv,Erhverv,705904.789
2025-12-30T15:00:00,2025-12-30T16:00:00,Region Hovedstaden,Erhverv,Offentlige foretagender,111674.662
2025-12-30T15:00:00,2025-12-30T16:00:00,Region Hovedstaden,Privat,Privat,465840.018
2025-12-30T15:00:00,2025-12-30T16:00:00,Region Midtjylland,Erhverv,Erhverv,690942.948
2025-12-30T15:00:00,2025-12-30T16:00:00,Region Midtjylland,Erhverv,Offentlige foretagender,65103.479
2025-12-30T15:00:00,2025-12-30T16:00:00,Region Midtjylland,Privat,Privat,439432.892
2025-12-30T15:00:00,2025-12-30T16:00:00,Region Nordjylland,Erhverv,Erhverv,339010.014
2025-12-30T15:00:00,2025-12-30T16:00:00,Region Nordjylland,Erhverv,Offentlige foretagender,33017.257
2025-12-30T15:00:00,2025-12-30T16:00:00,Region Nordjylland,Privat,Privat,214307.734
2025-12-30T15:00:00,2025-12-30T16:00:00,Region Sjælland,Erhverv,Erhverv,428635.474
2025-12-30T15:00:00,2025-12-30T16:00:00,Region Sjælland,Erhverv,Offentlige foretagender,45624.046
2025-12-30T15:00:00,2025-12-30T16:00:00,Region Sjælland,Privat,Privat,350848.073
2025-12-30T15:00:00,2025-12-30T16:00:00,Region Syddanmark,Erhverv,Erhverv,804543.04
2025-12-30T15:00:00,2025-12-30T16:00:00,Region Syddanmark,Erhverv,Offentlige foretagender,60490.788
2025-12-30T15:00:00,2025-12-30T16:00:00,Region Syddanmark,Privat,Privat,410246.064
2025-12-30T14:00:00,2025-12-30T15:00:00,Region Hovedstaden,Erhverv,Erhverv,736438.861
2025-12-30T14:00:00,2025-12-30T15:00:00,Region Hovedstaden,Erhverv,Offentlige foretagender,105695.834
2025-12-30T14:00:00,2025-12-30T15:00:00,Region Hovedstaden,Privat,Privat,422620.485
2025-12-30T14:00:00,2025-12-30T15:00:00,Region Midtjylland,Erhverv,Erhverv,686318.665
2025-12-30T14:00:00,2025-12-30T15:00:00,Region Midtjylland,Erhverv,Offentlige foretagender,60477.564
2025-12-30T14:00:00,2025-12-30T15:00:00,Region Midtjylland,Privat,Privat,389625.743
2025-12-30T14:00:00,2025-12-30T15:00:00,Region Nordjylland,Erhverv,Erhverv,340543.585
2025-12-30T14:00:00,2025-12-30T15:00:00,Region Nordjylland,Erhverv,Offentlige foretagender,29807.541
2025-12-30T14:00:00,2025-12-30T15:00:00,Region Nordjylland,Privat,Privat,190101.791
2025-12-30T14:00:00,2025-12-30T15:00:00,Region Sjælland,Erhverv,Erhverv,424918.53
2025-12-30T14:00:00,2025-12-30T15:00:00,Region Sjælland,Erhverv,Offentlige foretagender,42068.478
2025-12-30T14:00:00,2025-12-30T15:00:00,Region Sjælland,Privat,Privat,321334.421
2025-12-30T14:00:00,2025-12-30T15:00:00,Region Syddanmark,Erhverv,Erhverv,815726.985
2025-12-30T14:00:00,2025-12-30T15:00:00,Region Syddanmark,Erhverv,Offentlige foretagender,56562.547
2025-12-30T14:00:00,2025-12-30T15:00:00,Region Syddanmark,Privat,Privat,362485.945
2025-12-30T13:00:00,2025-12-30T14:00:00,Region Hovedstaden,Erhverv,Erhverv,759117.818
2025-12-30T13:00:00,2025-12-30T14:00:00,Region Hovedstaden,Erhverv,Offentlige foretagender,107279.78
2025-12-30T13:00:00,2025-12-30T14:00:00,Region Hovedstaden,Privat,Privat,403603.108
2025-12-30T13:00:00,2025-12-30T14:00:00,Region Midtjylland,Erhverv,Erhverv,692209.279
2025-12-30T13:00:00,2025-12-30T14:00:00,Region Midtjylland,Erhverv,Offentlige foretagender,60284.745
2025-12-30T13:00:00,2025-12-30T14:00:00,Region Midtjylland,Privat,Privat,370102.671
2025-12-30T13:00:00,2025-12-30T14:00:00,Region Nordjylland,Erhverv,Erhverv,347485.716
