TimeUTC,TimeDK,HousingCategory,HeatingCategory,ConsumptionkWh
2025-03-09T15:00:00,2025-03-09T16:00:00,Etageejendom,Elvarme eller varmepumpe,4962.581
2025-03-09T15:00:00,2025-03-09T16:00:00,Fritidshuse,Andet,4784.589
2025-03-09T15:00:00,2025-03-09T16:00:00,Fritidshuse,Elvarme eller varmepumpe,57148.252
2025-03-09T15:00:00,2025-03-09T16:00:00,Parcel- og rækkehuse,Andet,555186.712
2025-03-09T15:00:00,2025-03-09T16:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,222244.865
2025-03-09T15:00:00,2025-03-09T16:00:00,Ukendt,Andet,112522.219
2025-03-09T15:00:00,2025-03-09T16:00:00,Ukendt,Elvarme eller varmepumpe,40912.677
2025-03-09T14:00:00,2025-03-09T15:00:00,Andet,Andet,44924.207
2025-03-09T14:00:00,2025-03-09T15:00:00,Andet,Elvarme eller varmepumpe,4284.269
2025-03-09T14:00:00,2025-03-09T15:00:00,Etageejendom,Andet,205623.159
2025-03-09T14:00:00,2025-03-09T15:00:00,Etageejendom,Elvarme eller varmepumpe,4510.325
2025-03-09T14:00:00,2025-03-09T15:00:00,Fritidshuse,Andet,4793.219
2025-03-09T14:00:00,2025-03-09T15:00:00,Fritidshuse,Elvarme eller varmepumpe,57700.652
2025-03-09T14:00:00,2025-03-09T15:00:00,Parcel- og rækkehuse,Andet,538251.105
2025-03-09T14:00:00,2025-03-09T15:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,206711.259
2025-03-09T14:00:00,2025-03-09T15:00:00,Ukendt,Andet,107508.828
2025-03-09T14:00:00,2025-03-09T15:00:00,Ukendt,Elvarme eller varmepumpe,38685.417
2025-03-09T13:00:00,2025-03-09T14:00:00,Andet,Andet,44856.712
2025-03-09T13:00:00,2025-03-09T14:00:00,Andet,Elvarme eller varmepumpe,4442.479
2025-03-09T13:00:00,2025-03-09T14:00:00,Etageejendom,Andet,202090.33
2025-03-09T13:00:00,2025-03-09T14:00:00,Etageejendom,Elvarme eller varmepumpe,4575.275
2025-03-09T13:00:00,2025-03-09T14:00:00,Fritidshuse,Andet,5075.461
2025-03-09T13:00:00,2025-03-09T14:00:00,Fritidshuse,Elvarme eller varmepumpe,61640.221
2025-03-09T13:00:00,2025-03-09T14:00:00,Parcel- og rækkehuse,Andet,567281.374
2025-03-09T13:00:00,2025-03-09T14:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,210455.774
2025-03-09T13:00:00,2025-03-09T14:00:00,Ukendt,Andet,112226.024
2025-03-09T13:00:00,2025-03-09T14:00:00,Ukendt,Elvarme eller varmepumpe,39329.058
2025-03-09T12:00:00,2025-03-09T13:00:00,Andet,Andet,46104.911
2025-03-09T12:00:00,2025-03-09T13:00:00,Andet,Elvarme eller varmepumpe,4762.659
2025-03-09T12:00:00,2025-03-09T13:00:00,Etageejendom,Andet,204303.041
2025-03-09T12:00:00,2025-03-09T13:00:00,Etageejendom,Elvarme eller varmepumpe,4799.429
2025-03-09T12:00:00,2025-03-09T13:00:00,Fritidshuse,Andet,5485.954
2025-03-09T12:00:00,2025-03-09T13:00:00,Fritidshuse,Elvarme eller varmepumpe,67965.276
2025-03-09T12:00:00,2025-03-09T13:00:00,Parcel- og rækkehuse,Andet,604731.586
2025-03-09T12:00:00,2025-03-09T13:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,222963.386
2025-03-09T12:00:00,2025-03-09T13:00:00,Ukendt,Andet,119092.556
2025-03-09T12:00:00,2025-03-09T13:00:00,Ukendt,Elvarme eller varmepumpe,41755.507
2025-03-09T11:00:00,2025-03-09T12:00:00,Andet,Andet,48372.124
2025-03-09T11:00:00,2025-03-09T12:00:00,Andet,Elvarme eller varmepumpe,5196.752
2025-03-09T11:00:00,2025-03-09T12:00:00,Etageejendom,Andet,210398.215
2025-03-09T11:00:00,2025-03-09T12:00:00,Etageejendom,Elvarme eller varmepumpe,4967.837
2025-03-09T11:00:00,2025-03-09T12:00:00,Fritidshuse,Andet,5960.001
2025-03-09T11:00:00,2025-03-09T12:00:00,Fritidshuse,Elvarme eller varmepumpe,75185.128
2025-03-09T11:00:00,2025-03-09T12:00:00,Parcel- og rækkehuse,Andet,634745.136
2025-03-09T11:00:00,2025-03-09T12:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,237967.914
2025-03-09T11:00:00,2025-03-09T12:00:00,Ukendt,Andet,124335.712
2025-03-09T11:00:00,2025-03-09T12:00:00,Ukendt,Elvarme eller varmepumpe,44457.698
2025-03-09T10:00:00,2025-03-09T11:00:00,Andet,Andet,49785.693
2025-03-09T10:00:00,2025-03-09T11:00:00,Andet,Elvarme eller varmepumpe,5658.851
2025-03-09T10:00:00,2025-03-09T11:00:00,Etageejendom,Andet,209179.285
2025-03-09T10:00:00,2025-03-09T11:00:00,Etageejendom,Elvarme eller varmepumpe,5219.987
2025-03-09T10:00:00,2025-03-09T11:00:00,Fritidshuse,Andet,6530.787
2025-03-09T10:00:00,2025-03-09T11:00:00,Fritidshuse,Elvarme eller varmepumpe,83550.771
2025-03-09T10:00:00,2025-03-09T11:00:00,Parcel- og rækkehuse,Andet,618470.385
2025-03-09T10:00:00,2025-03-09T11:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,247931.605
2025-03-09T10:00:00,2025-03-09T11:00:00,Ukendt,Andet,120128.327
2025-03-09T10:00:00,2025-03-09T11:00:00,Ukendt,Elvarme eller varmepumpe,46278.233
2025-03-09T09:00:00,2025-03-09T10:00:00,Andet,Andet,50682.275
2025-03-09T09:00:00,2025-03-09T10:00:00,Andet,Elvarme eller varmepumpe,6239.203
2025-03-09T09:00:00,2025-03-09T10:00:00,Etageejendom,Andet,201010.396
2025-03-09T09:00:00,2025-03-09T10:00:00,Etageejendom,Elvarme eller varmepumpe,5409.999
2025-03-09T09:00:00,2025-03-09T10:00:00,Fritidshuse,Andet,7040.894
2025-03-09T09:00:00,2025-03-09T10:00:00,Fritidshuse,Elvarme eller varmepumpe,93201.915
2025-03-09T09:00:00,2025-03-09T10:00:00,Parcel- og rækkehuse,Andet,562379.467
2025-03-09T09:00:00,2025-03-09T10:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,256259.108
2025-03-09T09:00:00,2025-03-09T10:00:00,Ukendt,Andet,109261.894
2025-03-09T09:00:00,2025-03-09T10:00:00,Ukendt,Elvarme eller varmepumpe,47276.303
2025-03-09T08:00:00,2025-03-09T09:00:00,Andet,Andet,52401.98
2025-03-09T08:00:00,2025-03-09T09:00:00,Andet,Elvarme eller varmepumpe,6684.37
2025-03-09T08:00:00,2025-03-09T09:00:00,Etageejendom,Andet,187943.615
2025-03-09T08:00:00,2025-03-09T09:00:00,Etageejendom,Elvarme eller varmepumpe,5511.135
2025-03-09T08:00:00,2025-03-09T09:00:00,Fritidshuse,Andet,7642.765
2025-03-09T08:00:00,2025-03-09T09:00:00,Fritidshuse,Elvarme eller varmepumpe,104148.727
2025-03-09T08:00:00,2025-03-09T09:00:00,Parcel- og rækkehuse,Andet,518009.513
2025-03-09T08:00:00,2025-03-09T09:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,275485.074
2025-03-09T08:00:00,2025-03-09T09:00:00,Ukendt,Andet,100765.738
2025-03-09T08:00:00,2025-03-09T09:00:00,Ukendt,Elvarme eller varmepumpe,49804.944
2025-03-09T07:00:00,2025-03-09T08:00:00,Andet,Andet,52679.461
2025-03-09T07:00:00,2025-03-09T08:00:00,Andet,Elvarme eller varmepumpe,7198.469
2025-03-09T07:00:00,2025-03-09T08:00:00,Etageejendom,Andet,161377.744
2025-03-09T07:00:00,2025-03-09T08:00:00,Etageejendom,Elvarme eller varmepumpe,5312.195
2025-03-09T07:00:00,2025-03-09T08:00:00,Fritidshuse,Andet,7983.858
2025-03-09T07:00:00,2025-03-09T08:00:00,Fritidshuse,Elvarme eller varmepumpe,109862.641
2025-03-09T07:00:00,2025-03-09T08:00:00,Parcel- og rækkehuse,Andet,453481.828
2025-03-09T07:00:00,2025-03-09T08:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,289445.472
2025-03-09T07:00:00,2025-03-09T08:00:00,Ukendt,Andet,87613.078
2025-03-09T07:00:00,2025-03-09T08:00:00,Ukendt,Elvarme eller varmepumpe,52416.693
2025-03-09T06:00:00,2025-03-09T07:00:00,Andet,Andet,50000.088
2025-03-09T06:00:00,2025-03-09T07:00:00,Andet,Elvarme eller varmepumpe,7115.825
2025-03-09T06:00:00,2025-03-09T07:00:00,Etageejendom,Andet,122937.714
2025-03-09T06:00:00,2025-03-09T07:00:00,Etageejendom,Elvarme eller varmepumpe,4970.365
2025-03-09T06:00:00,2025-03-09T07:00:00,Fritidshuse,Andet,7516.223
2025-03-09T06:00:00,2025-03-09T07:00:00,Fritidshuse,Elvarme eller varmepumpe,103035.664
2025-03-09T06:00:00,2025-03-09T07:00:00,Parcel- og rækkehuse,Andet,359856.383
2025-03-09T06:00:00,2025-03-09T07:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,287631.854
2025-03-09T06:00:00,2025-03-09T07:00:00,Ukendt,Andet,69537.911
2025-03-09T06:00:00,2025-03-09T07:00:00,Ukendt,Elvarme eller varmepumpe,53159.57
2025-03-09T05:00:00,2025-03-09T06:00:00,Andet,Andet,44866.687
2025-03-09T05:00:00,2025-03-09T06:00:00,Andet,Elvarme eller varmepumpe,6483.268
2025-03-09T05:00:00,2025-03-09T06:00:00,Etageejendom,Andet,93163.914
2025-03-09T05:00:00,2025-03-09T06:00:00,Etageejendom,Elvarme eller varmepumpe,4508.343
2025-03-09T05:00:00,2025-03-09T06:00:00,Fritidshuse,Andet,6454.545
2025-03-09T05:00:00,2025-03-09T06:00:00,Fritidshuse,Elvarme eller varmepumpe,89608.272
2025-03-09T05:00:00,2025-03-09T06:00:00,Parcel- og rækkehuse,Andet,279119.251
2025-03-09T05:00:00,2025-03-09T06:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,263814.873
2025-03-09T05:00:00,2025-03-09T06:00:00,Ukendt,Andet,53844.557
2025-03-09T05:00:00,2025-03-09T06:00:00,Ukendt,Elvarme eller varmepumpe,49714.592
2025-03-09T04:00:00,2025-03-09T05:00:00,Andet,Andet,41957.422
2025-03-09T04:00:00,2025-03-09T05:00:00,Andet,Elvarme eller varmepumpe,6134.804
2025-03-09T04:00:00,2025-03-09T05:00:00,Etageejendom,Andet,83883.904
2025-03-09T04:00:00,2025-03-09T05:00:00,Etageejendom,Elvarme eller varmepumpe,4262.391
2025-03-09T04:00:00,2025-03-09T05:00:00,Fritidshuse,Andet,5960.839
2025-03-09T04:00:00,2025-03-09T05:00:00,Fritidshuse,Elvarme eller varmepumpe,83720.13
2025-03-09T04:00:00,2025-03-09T05:00:00,Parcel- og rækkehuse,Andet,260059.79
2025-03-09T04:00:00,2025-03-09T05:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,250310.219
2025-03-09T04:00:00,2025-03-09T05:00:00,Ukendt,Andet,50352.13
2025-03-09T04:00:00,2025-03-09T05:00:00,Ukendt,Elvarme eller varmepumpe,48237.432
2025-03-09T03:00:00,2025-03-09T04:00:00,Andet,Andet,41731.799
2025-03-09T03:00:00,2025-03-09T04:00:00,Andet,Elvarme eller varmepumpe,5964.516
2025-03-09T03:00:00,2025-03-09T04:00:00,Etageejendom,Andet,86419.615
2025-03-09T03:00:00,2025-03-09T04:00:00,Etageejendom,Elvarme eller varmepumpe,4149.796
2025-03-09T03:00:00,2025-03-09T04:00:00,Fritidshuse,Andet,5767.529
2025-03-09T03:00:00,2025-03-09T04:00:00,Fritidshuse,Elvarme eller varmepumpe,81217.134
2025-03-09T03:00:00,2025-03-09T04:00:00,Parcel- og rækkehuse,Andet,281133.384
2025-03-09T03:00:00,2025-03-09T04:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,247068.39
2025-03-09T03:00:00,2025-03-09T04:00:00,Ukendt,Andet,54801.023
2025-03-09T03:00:00,2025-03-09T04:00:00,Ukendt,Elvarme eller varmepumpe,47658.231
2025-03-09T02:00:00,2025-03-09T03:00:00,Andet,Andet,42494.355
2025-03-09T02:00:00,2025-03-09T03:00:00,Andet,Elvarme eller varmepumpe,5812.656
2025-03-09T02:00:00,2025-03-09T03:00:00,Etageejendom,Andet,89345.366
2025-03-09T02:00:00,2025-03-09T03:00:00,Etageejendom,Elvarme eller varmepumpe,4099.766
2025-03-09T02:00:00,2025-03-09T03:00:00,Fritidshuse,Andet,5708.345
2025-03-09T02:00:00,2025-03-09T03:00:00,Fritidshuse,Elvarme eller varmepumpe,80178.591
2025-03-09T02:00:00,2025-03-09T03:00:00,Parcel- og rækkehuse,Andet,327059.031
2025-03-09T02:00:00,2025-03-09T03:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,251455.068
2025-03-09T02:00:00,2025-03-09T03:00:00,Ukendt,Andet,63408.676
2025-03-09T02:00:00,2025-03-09T03:00:00,Ukendt,Elvarme eller varmepumpe,48244.488
2025-03-09T01:00:00,2025-03-09T02:00:00,Andet,Andet,44845.739
2025-03-09T01:00:00,2025-03-09T02:00:00,Andet,Elvarme eller varmepumpe,6015.859
2025-03-09T01:00:00,2025-03-09T02:00:00,Etageejendom,Andet,95101.276
2025-03-09T01:00:00,2025-03-09T02:00:00,Etageejendom,Elvarme eller varmepumpe,4120.608
2025-03-09T01:00:00,2025-03-09T02:00:00,Fritidshuse,Andet,5696.372
2025-03-09T01:00:00,2025-03-09T02:00:00,Fritidshuse,Elvarme eller varmepumpe,80454.818
2025-03-09T01:00:00,2025-03-09T02:00:00,Parcel- og rækkehuse,Andet,394500.782
2025-03-09T01:00:00,2025-03-09T02:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,265744.187
2025-03-09T01:00:00,2025-03-09T02:00:00,Ukendt,Andet,75724.765
2025-03-09T01:00:00,2025-03-09T02:00:00,Ukendt,Elvarme eller varmepumpe,49925.636
2025-03-09T00:00:00,2025-03-09T01:00:00,Andet,Andet,46077.115
2025-03-09T00:00:00,2025-03-09T01:00:00,Andet,Elvarme eller varmepumpe,5912.263
2025-03-09T00:00:00,2025-03-09T01:00:00,Etageejendom,Andet,105631.317
2025-03-09T00:00:00,2025-03-09T01:00:00,Etageejendom,Elvarme eller varmepumpe,4271.96
2025-03-09T00:00:00,2025-03-09T01:00:00,Fritidshuse,Andet,5729.23
2025-03-09T00:00:00,2025-03-09T01:00:00,Fritidshuse,Elvarme eller varmepumpe,80387.475
2025-03-09T00:00:00,2025-03-09T01:00:00,Parcel- og rækkehuse,Andet,444215.427
2025-03-09T00:00:00,2025-03-09T01:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,270442.608
2025-03-09T00:00:00,2025-03-09T01:00:00,Ukendt,Andet,84307.608
2025-03-09T00:00:00,2025-03-09T01:00:00,Ukendt,Elvarme eller varmepumpe,49937.686
2025-03-08T23:00:00,2025-03-09T00:00:00,Andet,Andet,46860.642
2025-03-08T23:00:00,2025-03-09T00:00:00,Andet,Elvarme eller varmepumpe,5898.267
2025-03-08T23:00:00,2025-03-09T00:00:00,Etageejendom,Andet,121203.675
2025-03-08T23:00:00,2025-03-09T00:00:00,Etageejendom,Elvarme eller varmepumpe,4408.554
2025-03-08T23:00:00,2025-03-09T00:00:00,Fritidshuse,Andet,5790.818
2025-03-08T23:00:00,2025-03-09T00:00:00,Fritidshuse,Elvarme eller varmepumpe,80040.441
2025-03-08T23:00:00,2025-03-09T00:00:00,Parcel- og rækkehuse,Andet,460230.726
2025-03-08T23:00:00,2025-03-09T00:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,266078.984
2025-03-08T23:00:00,2025-03-09T00:00:00,Ukendt,Andet,87131.007
2025-03-08T23:00:00,2025-03-09T00:00:00,Ukendt,Elvarme eller varmepumpe,48579.059
2025-03-08T22:00:00,2025-03-08T23:00:00,Andet,Andet,45172.349
2025-03-08T22:00:00,2025-03-08T23:00:00,Andet,Elvarme eller varmepumpe,5584.002
2025-03-08T22:00:00,2025-03-08T23:00:00,Etageejendom,Andet,140250.569
2025-03-08T22:00:00,2025-03-08T23:00:00,Etageejendom,Elvarme eller varmepumpe,4520.223
2025-03-08T22:00:00,2025-03-08T23:00:00,Fritidshuse,Andet,5797.847
2025-03-08T22:00:00,2025-03-08T23:00:00,Fritidshuse,Elvarme eller varmepumpe,77876.56
2025-03-08T22:00:00,2025-03-08T23:00:00,Parcel- og rækkehuse,Andet,391249.28
2025-03-08T22:00:00,2025-03-08T23:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,236739.689
2025-03-08T22:00:00,2025-03-08T23:00:00,Ukendt,Andet,76114.4
2025-03-08T22:00:00,2025-03-08T23:00:00,Ukendt,Elvarme eller varmepumpe,44062.716
2025-03-08T21:00:00,2025-03-08T22:00:00,Andet,Andet,47480.135
2025-03-08T21:00:00,2025-03-08T22:00:00,Andet,Elvarme eller varmepumpe,5590.597
2025-03-08T21:00:00,2025-03-08T22:00:00,Etageejendom,Andet,163380.834
2025-03-08T21:00:00,2025-03-08T22:00:00,Etageejendom,Elvarme eller varmepumpe,4809.558
2025-03-08T21:00:00,2025-03-08T22:00:00,Fritidshuse,Andet,6101.208
2025-03-08T21:00:00,2025-03-08T22:00:00,Fritidshuse,Elvarme eller varmepumpe,80364.564
2025-03-08T21:00:00,2025-03-08T22:00:00,Parcel- og rækkehuse,Andet,424074.596
2025-03-08T21:00:00,2025-03-08T22:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,239747.409
2025-03-08T21:00:00,2025-03-08T22:00:00,Ukendt,Andet,83166.179
2025-03-08T21:00:00,2025-03-08T22:00:00,Ukendt,Elvarme eller varmepumpe,44382.918
2025-03-08T20:00:00,2025-03-08T21:00:00,Andet,Andet,50085.128
2025-03-08T20:00:00,2025-03-08T21:00:00,Andet,Elvarme eller varmepumpe,5750.289
2025-03-08T20:00:00,2025-03-08T21:00:00,Etageejendom,Andet,185839.544
2025-03-08T20:00:00,2025-03-08T21:00:00,Etageejendom,Elvarme eller varmepumpe,5060.628
2025-03-08T20:00:00,2025-03-08T21:00:00,Fritidshuse,Andet,6436.511
2025-03-08T20:00:00,2025-03-08T21:00:00,Fritidshuse,Elvarme eller varmepumpe,82809.589
2025-03-08T20:00:00,2025-03-08T21:00:00,Parcel- og rækkehuse,Andet,458034.532
2025-03-08T20:00:00,2025-03-08T21:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,244285.055
2025-03-08T20:00:00,2025-03-08T21:00:00,Ukendt,Andet,90428.844
2025-03-08T20:00:00,2025-03-08T21:00:00,Ukendt,Elvarme eller varmepumpe,45027.378
2025-03-08T19:00:00,2025-03-08T20:00:00,Andet,Andet,52203.757
2025-03-08T19:00:00,2025-03-08T20:00:00,Andet,Elvarme eller varmepumpe,5838.275
2025-03-08T19:00:00,2025-03-08T20:00:00,Etageejendom,Andet,207423.813
2025-03-08T19:00:00,2025-03-08T20:00:00,Etageejendom,Elvarme eller varmepumpe,5285.593
2025-03-08T19:00:00,2025-03-08T20:00:00,Fritidshuse,Andet,6751.905
2025-03-08T19:00:00,2025-03-08T20:00:00,Fritidshuse,Elvarme eller varmepumpe,87111.636
2025-03-08T19:00:00,2025-03-08T20:00:00,Parcel- og rækkehuse,Andet,490428.408
2025-03-08T19:00:00,2025-03-08T20:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,245893.901
2025-03-08T19:00:00,2025-03-08T20:00:00,Ukendt,Andet,97352.884
2025-03-08T19:00:00,2025-03-08T20:00:00,Ukendt,Elvarme eller varmepumpe,44896.569
2025-03-08T18:00:00,2025-03-08T19:00:00,Andet,Andet,56308.477
2025-03-08T18:00:00,2025-03-08T19:00:00,Andet,Elvarme eller varmepumpe,6257.801
2025-03-08T18:00:00,2025-03-08T19:00:00,Etageejendom,Andet,239894.592
2025-03-08T18:00:00,2025-03-08T19:00:00,Etageejendom,Elvarme eller varmepumpe,5625.991
2025-03-08T18:00:00,2025-03-08T19:00:00,Fritidshuse,Andet,7391.606
2025-03-08T18:00:00,2025-03-08T19:00:00,Fritidshuse,Elvarme eller varmepumpe,95120.647
2025-03-08T18:00:00,2025-03-08T19:00:00,Parcel- og rækkehuse,Andet,551407.264
2025-03-08T18:00:00,2025-03-08T19:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,256729.236
2025-03-08T18:00:00,2025-03-08T19:00:00,Ukendt,Andet,110493.384
2025-03-08T18:00:00,2025-03-08T19:00:00,Ukendt,Elvarme eller varmepumpe,46628.709
2025-03-08T17:00:00,2025-03-08T18:00:00,Andet,Andet,59831.554
2025-03-08T17:00:00,2025-03-08T18:00:00,Andet,Elvarme eller varmepumpe,6570.845
2025-03-08T17:00:00,2025-03-08T18:00:00,Etageejendom,Andet,270127.307
2025-03-08T17:00:00,2025-03-08T18:00:00,Etageejendom,Elvarme eller varmepumpe,5894.247
2025-03-08T17:00:00,2025-03-08T18:00:00,Fritidshuse,Andet,7769.469
2025-03-08T17:00:00,2025-03-08T18:00:00,Fritidshuse,Elvarme eller varmepumpe,99100.693
2025-03-08T17:00:00,2025-03-08T18:00:00,Parcel- og rækkehuse,Andet,639634.957
2025-03-08T17:00:00,2025-03-08T18:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,268193.188
2025-03-08T17:00:00,2025-03-08T18:00:00,Ukendt,Andet,127766.649
2025-03-08T17:00:00,2025-03-08T18:00:00,Ukendt,Elvarme eller varmepumpe,48265.63
2025-03-08T16:00:00,2025-03-08T17:00:00,Andet,Andet,54684.461
2025-03-08T16:00:00,2025-03-08T17:00:00,Andet,Elvarme eller varmepumpe,5920.5
2025-03-08T16:00:00,2025-03-08T17:00:00,Etageejendom,Andet,262228.206
2025-03-08T16:00:00,2025-03-08T17:00:00,Etageejendom,Elvarme eller varmepumpe,5364.47
2025-03-08T16:00:00,2025-03-08T17:00:00,Fritidshuse,Andet,6826.697
2025-03-08T16:00:00,2025-03-08T17:00:00,Fritidshuse,Elvarme eller varmepumpe,86183.486
2025-03-08T16:00:00,2025-03-08T17:00:00,Parcel- og rækkehuse,Andet,613987.587
2025-03-08T16:00:00,2025-03-08T17:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,241490.566
2025-03-08T16:00:00,2025-03-08T17:00:00,Ukendt,Andet,121431.517
2025-03-08T16:00:00,2025-03-08T17:00:00,Ukendt,Elvarme eller varmepumpe,43739.762
2025-03-08T15:00:00,2025-03-08T16:00:00,Andet,Andet,45161.199
2025-03-08T15:00:00,2025-03-08T16:00:00,Andet,Elvarme eller varmepumpe,5051.294
2025-03-08T15:00:00,2025-03-08T16:00:00,Etageejendom,Andet,204888.905
2025-03-08T15:00:00,2025-03-08T16:00:00,Etageejendom,Elvarme eller varmepumpe,4575.513
2025-03-08T15:00:00,2025-03-08T16:00:00,Fritidshuse,Andet,5672.326
2025-03-08T15:00:00,2025-03-08T16:00:00,Fritidshuse,Elvarme eller varmepumpe,72755.128
2025-03-08T15:00:00,2025-03-08T16:00:00,Parcel- og rækkehuse,Andet,477766.955
2025-03-08T15:00:00,2025-03-08T16:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,197196.348
2025-03-08T15:00:00,2025-03-08T16:00:00,Ukendt,Andet,95184.904
2025-03-08T15:00:00,2025-03-08T16:00:00,Ukendt,Elvarme eller varmepumpe,37195.767
2025-03-08T14:00:00,2025-03-08T15:00:00,Andet,Andet,42883.917
2025-03-08T14:00:00,2025-03-08T15:00:00,Andet,Elvarme eller varmepumpe,4852.069
2025-03-08T14:00:00,2025-03-08T15:00:00,Etageejendom,Andet,185524.746
2025-03-08T14:00:00,2025-03-08T15:00:00,Etageejendom,Elvarme eller varmepumpe,4252.456
2025-03-08T14:00:00,2025-03-08T15:00:00,Fritidshuse,Andet,5535.656
2025-03-08T14:00:00,2025-03-08T15:00:00,Fritidshuse,Elvarme eller varmepumpe,70864.54
2025-03-08T14:00:00,2025-03-08T15:00:00,Parcel- og rækkehuse,Andet,471692.232
2025-03-08T14:00:00,2025-03-08T15:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,187342.467
2025-03-08T14:00:00,2025-03-08T15:00:00,Ukendt,Andet,93333.611
2025-03-08T14:00:00,2025-03-08T15:00:00,Ukendt,Elvarme eller varmepumpe,35576.607
2025-03-08T13:00:00,2025-03-08T14:00:00,Andet,Andet,43960.292
2025-03-08T13:00:00,2025-03-08T14:00:00,Andet,Elvarme eller varmepumpe,5081.839
2025-03-08T13:00:00,2025-03-08T14:00:00,Etageejendom,Andet,184756.388
2025-03-08T13:00:00,2025-03-08T14:00:00,Etageejendom,Elvarme eller varmepumpe,4264.204
2025-03-08T13:00:00,2025-03-08T14:00:00,Fritidshuse,Andet,5782.264
2025-03-08T13:00:00,2025-03-08T14:00:00,Fritidshuse,Elvarme eller varmepumpe,74610.743
2025-03-08T13:00:00,2025-03-08T14:00:00,Parcel- og rækkehuse,Andet,530889.579
2025-03-08T13:00:00,2025-03-08T14:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,200211.931
2025-03-08T13:00:00,2025-03-08T14:00:00,Ukendt,Andet,103770.955
2025-03-08T13:00:00,2025-03-08T14:00:00,Ukendt,Elvarme eller varmepumpe,37915.885
2025-03-08T12:00:00,2025-03-08T13:00:00,Andet,Andet,46222.233
2025-03-08T12:00:00,2025-03-08T13:00:00,Andet,Elvarme eller varmepumpe,5360.559
2025-03-08T12:00:00,2025-03-08T13:00:00,Etageejendom,Andet,190476.29
2025-03-08T12:00:00,2025-03-08T13:00:00,Etageejendom,Elvarme eller varmepumpe,4521.965
2025-03-08T12:00:00,2025-03-08T13:00:00,Fritidshuse,Andet,6115.612
2025-03-08T12:00:00,2025-03-08T13:00:00,Fritidshuse,Elvarme eller varmepumpe,79575.325
2025-03-08T12:00:00,2025-03-08T13:00:00,Parcel- og rækkehuse,Andet,583297.067
2025-03-08T12:00:00,2025-03-08T13:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,215946.435
2025-03-08T12:00:00,2025-03-08T13:00:00,Ukendt,Andet,114361.218
2025-03-08T12:00:00,2025-03-08T13:00:00,Ukendt,Elvarme eller varmepumpe,41167.509
2025-03-08T11:00:00,2025-03-08T12:00:00,Andet,Andet,48810.924
2025-03-08T11:00:00,2025-03-08T12:00:00,Andet,Elvarme eller varmepumpe,5742.091
2025-03-08T11:00:00,2025-03-08T12:00:00,Etageejendom,Andet,197761.934
2025-03-08T11:00:00,2025-03-08T12:00:00,Etageejendom,Elvarme eller varmepumpe,4832.88
2025-03-08T11:00:00,2025-03-08T12:00:00,Fritidshuse,Andet,6466.506
2025-03-08T11:00:00,2025-03-08T12:00:00,Fritidshuse,Elvarme eller varmepumpe,85251.817
2025-03-08T11:00:00,2025-03-08T12:00:00,Parcel- og rækkehuse,Andet,616680.735
2025-03-08T11:00:00,2025-03-08T12:00:00,Parcel- og rækkehuse,Elvarme eller varmepumpe,231969.618
2025-03-08T11:00:00,2025-03-08T12:00:00,Ukendt,Andet,119833.654
2025-03-08T11:00:00,2025-03-08T12:00:00,Ukendt,Elvarme eller varmepumpe,44184.633
2025-03-08T10:00:00,2025-03-08T11:00:00,Andet,Andet,49699.741
2025-03-08T10:00:00,2025-03-08T11:00:00,Andet,Elvarme eller varmepumpe,5931.135
2025-03-08T10:00:00,2025-03-08T11:00:00,Etageejendom,Andet,199185.573
2025-03-08T10:00:00,2025-03-08T11:00:00,Etageejendom,Elvarme eller varmepumpe,5060.504
2025-03-08T10:00:00,2025-03-08T11:00:00,Fritidshuse,Andet,6766.998
2025-03-08T10:00:00,2025-03-08T11:00:00,Fritidshuse,Elvarme eller varmepumpe,89923.859
